-688, -222, 1998
-676, 278, 1998
-636, 1008, 1998
-618, 1348, 1865
-553, 1274, 1365
-416, 654, 571
-168, 299, 468
-192, 524, 576
-113, 689, 370
-113, 689, 370
151, 548, -112
450, 293, -539
567, 80, -648
579, -13, -448
525, -39, -136
444, -94, -29
444, -94, -29
322, -22, -173
226, 205, -259
140, 439, -209
66, 534, -83
-38, 498, 178
-38, 498, 178
-153, 451, 398
-197, 540, 458
-210, 494, 544
-208, 345, 1012
-289, 69, 1556
-333, -201, 1974
-110, -254, 1998
112, -384, 1998
112, -384, 1998
161, -459, 1998
175, -537, 1998
137, -789, 1998
103, -928, 1998
91, -1010, 1998
67, -930, 1998
20, -634, 1832
-40, -400, 1607
-60, -378, 1361
-51, -358, 1138
-20, -351, 964
-20, -351, 964
6, -367, 808
34, -372, 590
46, -313, 387
89, -215, 120
89, -215, 120
129, -196, -69
128, -169, -139
108, -140, -212
64, -151, -230
42, -187, -309
38, -250, -440
3, -210, -511
3, -210, -511
-69, -165, -488
-61, -286, -400
-23, -487, -277
-71, -785, -28
-79, -1046, 646
24, -1259, 1660
-78, -1531, 1998
-475, -1279, 1998
-659, -566, 1998
-909, 2, 1998
-1055, 397, 1998
-1055, 397, 1998
-1070, 385, 1998
-1032, 303, 1998
-919, 229, 1756
-886, 327, 1342
-772, 595, 832
-503, 819, 331
-226, 696, -56
-37, 559, -242
83, 445, -259
166, 395, -260
166, 395, -260
230, 405, -231
329, 359, -256
383, 287, -376
414, 288, -463
398, 309, -439
346, 313, -362
346, 313, -362
277, 364, -238
225, 436, -176
92, 404, -65
-67, 463, 255
-211, 532, 464
-362, 454, 661
-362, 454, 661
-488, 276, 1074
-564, 113, 1710
-622, 31, 1998
-567, -21, 1998
-474, -486, 1998
-436, -1208, 1964
-211, -1641, 1997
-76, -1465, 1998
-54, -1343, 1998
-38, -1334, 1944
-114, -1321, 1738
-83, -1143, 1455
-98, -775, 1146
-121, -543, 1031
-44, -503, 670
79, -418, 368
79, -418, 368
139, -243, 202
216, -107, 64
316, -91, -84
358, -125, -217
353, -112, -248
343, -101, -202
323, -126, -162
323, -126, -162
348, -168, -242
334, -202, -253
251, -260, -258
128, -318, -336
-89, -359, -414
-367, -333, -507
-477, -274, -581
-478, -624, -337
-547, -1333, 359
-658, -1991, 1500
-827, -1996, 1998
-838, -1809, 1998
-928, -1155, 1998
-1310, -325, 1998
-1381, 386, 1998
