189, -1626, 1397
348, -1638, 1768
120, -1688, 1998
-298, -1343, 1998
-598, -737, 1998
-729, -140, 1987
-638, 328, 1636
-755, 682, 1659
-880, 1027, 1606
-786, 1085, 1064
-589, 1081, 679
-402, 1106, 587
-373, 893, 502
-236, 617, 355
-25, 454, 281
95, 399, 407
95, 399, 407
183, 340, 445
247, 305, 415
248, 359, 565
248, 359, 565
155, 401, 733
96, 453, 818
58, 453, 759
10, 487, 702
10, 487, 702
-42, 582, 634
-92, 643, 586
-186, 629, 375
-348, 553, 24
-348, 553, 24
-467, 650, -283
-503, 597, -739
-416, 145, -967
-261, -854, -833
-162, -1731, 99
-285, -1995, 1616
-461, -1961, 1998
-348, -1413, 1998
-492, -818, 1998
-499, -289, 1998
-498, 121, 1768
-635, 672, 1727
-506, 969, 1313
-389, 910, 852
-313, 915, 621
-313, 915, 621
-281, 954, 588
-234, 938, 425
-102, 908, 138
43, 811, 87
120, 649, 198
120, 649, 198
139, 500, 252
115, 418, 306
99, 386, 307
105, 443, 345
105, 443, 345
106, 438, 417
69, 335, 444
-38, 200, 428
-187, 137, 369
-248, 151, 79
-248, 151, 79
-250, 155, -307
-57, 45, -554
-170, -943, -675
-383, -1873, 211
-435, -1994, 1731
-379, -1997, 1998
-291, -1398, 1998
-528, -485, 1998
-654, -282, 1998
-893, 196, 1998
-813, 1131, 1891
-627, 1359, 1262
-387, 1185, 741
-274, 1170, 793
-228, 1120, 712
-128, 948, 501
-128, 948, 501
-29, 679, 304
86, 643, 246
132, 697, 373
130, 683, 404
130, 683, 404
69, 568, 369
-3, 478, 364
-103, 534, 390
-126, 585, 359
-176, 511, 309
-176, 511, 309
-256, 272, 170
-375, 26, 12
-481, -226, -129
-394, -391, -178
-270, -735, -106
-101, -1431, 86
43, -1974, 772
194, -1784, 1805
377, -1736, 1998
272, -1709, 1998
-123, -966, 1998
-123, -966, 1998
-620, -93, 1998
-885, 991, 1998
-1020, 1328, 1847
-891, 1468, 1228
-484, 1414, 643
-213, 1160, 533
-131, 755, 461
-107, 611, 528
16, 444, 364
131, 399, 285
131, 399, 285
189, 363, 222
176, 466, 313
71, 563, 433
-41, 611, 470
-41, 611, 470
-105, 675, 416
-151, 660, 272
-169, 659, 156
-292, 614, 97
-375, 588, 73
-499, 474, -73
-499, 474, -73
-495, 123, -261
-462, -885, -360
-387, -1678, 22
-287, -1564, 1257
-43, -1794, 1985
171, -1826, 1998
216, -1456, 1998
120, -1054, 1998
-117, -830, 1998
-348, -189, 1998
-598, 579, 1909
-643, 1029, 1483
-608, 1073, 1147
-523, 1129, 1005
-668, 1222, 872
-799, 1410, 658
-752, 1249, 166
-338, 823, -54
-338, 823, -54
-105, 615, 160
-57, 693, 510
-73, 641, 586
-102, 499, 491
-171, 449, 385
-231, 539, 313
-231, 539, 313
-298, 535, 213
-359, 533, 61
-429, 441, -142
-611, 136, -308
-726, -311, -587
-558, -818, -822
-434, -1382, -369
-633, -1461, 1196
-511, -1799, 1998
-229, -1906, 1998
-47, -1311, 1998
45, -1119, 1998
-23, -976, 1998
-271, -451, 1998
-539, 288, 1998
-704, 607, 1772
-704, 607, 1772
-912, 612, 1419
